City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Tocopilla,CL,-22.092,-70.1979,69.39,64,5,6.2,clear sky
348,Byron Bay,AU,-28.65,153.6167,62.94,79,95,12.93,overcast clouds
349,Varciorog,RO,46.9667,22.3,63.34,71,84,6.08,broken clouds
350,Taltal,CL,-25.4,-70.4833,65.66,67,17,5.55,few clouds
351,Bambous Virieux,MU,-20.3428,57.7575,75.45,88,75,3.44,broken clouds
352,Atar,MR,20.5169,-13.0499,102.15,5,4,10.04,clear sky
353,Kathmandu,NP,27.7167,85.3167,68.22,83,20,3.44,few clouds
354,Ouesso,CG,1.6136,16.0517,84.16,54,87,3.4,overcast clouds
355,Ponta Delgada,PT,37.7333,-25.6667,65.12,77,75,4.61,broken clouds
356,Huarmey,PE,-10.0681,-78.1522,70.59,76,21,8.52,few clouds
357,Pokosnoye,RU,55.5258,101.0536,43.93,76,100,9.98,overcast clouds
358,Perevolotskiy,RU,51.8763,54.1938,43.38,53,55,10.38,broken clouds
359,Ust-Omchug,RU,61.15,149.6333,28.31,89,100,3.22,overcast clouds
360,Biltine,TD,14.5333,20.9167,98.92,8,44,5.82,scattered clouds
361,Skjervoy,NO,70.0311,20.9714,37.4,70,100,11.39,overcast clouds
362,Hay River,CA,60.8156,-115.7999,40.69,68,13,6.93,few clouds
363,Puerto Escondido,MX,15.85,-97.0667,86.83,70,75,9.22,broken clouds
364,Vostok,RU,46.4856,135.8833,28.49,88,100,2.55,overcast clouds
365,Krapivinskiy,RU,54.9992,86.8133,54.59,77,100,2.46,overcast clouds
366,Severo-Yeniseyskiy,RU,60.3725,93.0408,20.3,95,71,3.02,broken clouds
367,Woodward,US,36.4337,-99.3904,70.83,36,0,11.5,clear sky
368,Male,MV,4.1748,73.5089,85.62,74,99,19.26,overcast clouds
369,Ust-Maya,RU,60.4167,134.5333,28.29,91,58,5.66,broken clouds
370,San Ignacio,BZ,17.1561,-89.0714,89.22,53,99,5.08,overcast clouds
371,Agirish,RU,61.9247,63.0231,29.1,96,100,14.12,snow
372,Havoysund,NO,70.9963,24.6622,28.63,69,98,12.86,overcast clouds
373,Canora,CA,51.6333,-102.4343,39.83,89,99,11.56,overcast clouds
374,Mana,GF,5.6592,-53.7767,83.23,67,54,12.28,broken clouds
375,Tautira,PF,-17.7333,-149.15,79.47,74,62,7.31,broken clouds
376,Dunedin,NZ,-45.8742,170.5036,57.79,91,27,3.47,scattered clouds
377,Matara,LK,5.9485,80.5353,79.32,90,100,10.38,heavy intensity rain
378,Boende,CD,-0.2167,20.8667,75.6,84,82,3.27,broken clouds
379,Aliwal North,ZA,-30.6937,26.7114,57.83,39,3,2.95,clear sky
380,Trinidad,BO,-14.8333,-64.9,91.38,55,75,9.22,broken clouds
381,Daru,PG,-9.0763,143.2092,79.09,87,96,12.53,overcast clouds
382,Bac Lieu,VN,9.285,105.7244,83.23,78,100,6.71,overcast clouds
383,Santa Cruz Del Sur,CU,20.7147,-77.9956,87.89,51,3,12.75,light rain
384,Ajtos,BG,42.7,27.25,54.82,77,67,3.94,broken clouds
385,Cidreira,BR,-30.1811,-50.2056,64.2,86,100,7.4,overcast clouds
386,Merrill,US,45.1805,-89.6835,48.97,97,100,6.91,overcast clouds
387,Thoen,TH,17.6129,99.2161,81.66,64,32,0.47,scattered clouds
388,Churapcha,RU,62.0025,132.4325,30.15,90,38,8.34,scattered clouds
389,Pangnirtung,CA,66.1451,-65.7125,28.4,80,100,2.3,light snow
390,Bathsheba,BB,13.2167,-59.5167,86.61,70,20,18.41,few clouds
391,Grootfontein,NA,-19.5667,18.1167,72.12,32,72,7.87,broken clouds
392,Formosa Do Rio Preto,BR,-11.0483,-45.1931,90.99,31,76,6.98,broken clouds
393,Sinnamary,GF,5.3833,-52.95,82.81,69,54,13.29,broken clouds
394,Rabo De Peixe,PT,37.8,-25.5833,63.91,77,75,4.61,broken clouds
395,Panzhihua,CN,26.5851,101.7128,54.57,78,100,2.24,overcast clouds
396,Coihaique,CL,-45.5752,-72.0662,54.21,71,75,0.0,broken clouds
397,Abu Samrah,SY,35.3029,37.1841,65.05,61,0,16.42,clear sky
398,Konongo,GH,6.6167,-1.2167,90.82,49,51,1.74,broken clouds
399,Kandrian,PG,-6.2167,149.55,77.09,87,28,3.94,light rain
400,Dombarovskiy,RU,50.7587,59.5386,54.3,64,49,8.21,scattered clouds
401,Borogontsy,RU,62.6683,131.1683,31.26,90,79,8.77,broken clouds
402,Shache,CN,38.4167,77.2406,67.26,15,37,8.72,scattered clouds
403,Luanda,AO,-8.8368,13.2343,80.6,83,20,10.36,few clouds
404,Paamiut,GL,61.994,-49.6678,34.65,90,89,2.42,overcast clouds
405,Nioro,GM,13.35,-15.75,105.87,9,27,6.64,scattered clouds
406,Hokitika,NZ,-42.7167,170.9667,60.1,87,100,2.86,overcast clouds
407,Novopavlovka,RU,51.2172,109.2091,46.71,62,55,2.77,broken clouds
408,Khao Wong,TH,16.7001,104.0902,70.25,75,99,8.99,moderate rain
409,Pecanha,BR,-18.5486,-42.5569,77.99,46,15,4.83,few clouds
410,Cockburn Town,TC,21.4612,-71.1419,80.56,65,40,19.57,scattered clouds
411,Suriapet,IN,17.15,79.6167,89.76,52,23,14.32,few clouds
412,Bima,ID,-8.4667,118.7167,75.96,95,27,4.43,scattered clouds
413,Boksitogorsk,RU,59.474,33.8485,41.61,87,99,2.82,overcast clouds
414,Chifeng,CN,42.2683,118.9636,45.19,22,77,1.86,broken clouds
415,Romny,UA,50.751,33.4747,48.31,58,47,0.51,scattered clouds
416,Ciudad Bolivar,VE,8.1222,-63.5497,95.05,28,12,10.58,few clouds
417,Maceio,BR,-9.6658,-35.7353,85.44,65,75,14.97,broken clouds
418,Nuevo Progreso,MX,23.1667,-97.95,90.54,56,28,5.01,scattered clouds
419,Lima,PE,-12.0432,-77.0282,68.4,71,40,8.05,scattered clouds
420,Kamphaeng Phet,TH,16.25,99.5,84.43,59,98,4.32,light rain
421,Les Cayes,HT,18.2,-73.75,80.26,76,99,11.3,overcast clouds
422,Tessalit,ML,20.1986,1.0114,92.32,8,5,16.2,clear sky
423,Juneau,US,58.3019,-134.4197,46.4,91,100,6.91,light rain
424,Fort-Shevchenko,KZ,44.5086,50.263,60.03,65,2,15.43,clear sky
425,Plouzane,FR,48.3833,-4.6167,57.25,74,0,10.36,clear sky
426,Eirunepe,BR,-6.6603,-69.8736,89.69,53,57,2.17,broken clouds
427,Eidfjord,NO,60.4675,7.0719,44.96,89,87,3.94,overcast clouds
428,Saint-Georges,GD,12.0564,-61.7485,85.68,70,40,24.16,scattered clouds
429,Bintulu,MY,3.1667,113.0333,79.23,86,48,2.13,scattered clouds
430,Wagar,SD,16.1525,36.2032,100.2,16,9,22.46,clear sky
431,Kirkuk,IQ,35.4681,44.3922,70.05,57,64,15.12,light rain
432,Sun Valley,US,39.5963,-119.776,52.68,45,40,12.66,scattered clouds
433,Aksu,CN,41.1231,80.2644,66.0,18,18,6.73,few clouds
434,Manuk Mangkaw,PH,4.8,119.85,82.63,76,26,4.21,scattered clouds
435,Srednekolymsk,RU,67.45,153.6833,26.73,97,100,1.7,overcast clouds
436,Umm Lajj,SA,25.0213,37.2685,79.39,57,0,8.57,clear sky
437,Ulkan,RU,57.243,107.3223,33.67,92,97,4.81,overcast clouds
438,Lashio,MM,22.9333,97.75,65.89,76,1,1.86,clear sky
439,Abong Mbang,CM,3.9833,13.1833,70.57,96,93,3.2,moderate rain
440,Guatire,VE,10.4762,-66.5427,91.04,42,24,5.44,few clouds
441,Bengkulu,ID,-3.8004,102.2655,76.75,90,100,4.03,overcast clouds
442,Azul,AR,-36.777,-59.8585,59.34,48,0,10.8,clear sky
443,Canutama,BR,-6.5339,-64.3831,84.78,75,45,1.81,scattered clouds
444,Yatou,CN,37.15,122.3833,50.45,36,42,4.92,scattered clouds
445,Whitehorse,CA,60.7161,-135.0538,42.03,55,100,8.01,overcast clouds
446,Praia,CV,14.9215,-23.5087,82.94,51,20,16.11,few clouds
447,Yar-Sale,RU,66.8333,70.8333,12.97,89,27,7.2,scattered clouds
448,Doha,QA,25.2867,51.5333,89.91,63,0,10.36,clear sky
449,Sovetskiy,RU,61.3614,63.5842,35.98,98,100,4.59,light rain
450,Nishihara,JP,26.1842,127.7558,67.28,78,100,14.97,overcast clouds
451,Ramsar,IR,36.9226,50.6426,62.04,88,100,2.3,overcast clouds
452,Galesong,ID,-5.3166,119.3661,78.82,80,70,7.85,broken clouds
453,Urucara,BR,-2.5364,-57.76,85.14,69,32,3.89,scattered clouds
454,Tarakan,ID,3.3,117.6333,80.6,80,58,3.24,broken clouds
455,Ust-Ilimsk,RU,58.0006,102.6619,32.09,88,98,5.77,overcast clouds
456,Torremolinos,ES,36.6204,-4.4998,78.91,41,40,8.05,scattered clouds
457,Mazagao,BR,-0.115,-51.2894,82.45,82,90,3.98,overcast clouds
458,Eydhafushi,MV,5.1033,73.0708,85.55,75,54,18.45,broken clouds
459,Batagay-Alyta,RU,67.8006,130.4114,8.42,90,55,6.91,broken clouds
460,Kaeo,NZ,-35.1,173.7833,59.92,86,98,6.42,overcast clouds
461,Syumsi,RU,57.1111,51.6149,34.79,68,56,4.41,broken clouds
462,Ukiah,US,39.1502,-123.2078,64.36,62,0,8.05,clear sky
463,Marawi,PH,7.9986,124.2928,69.85,94,97,0.51,overcast clouds
464,Shieli,KZ,44.1667,66.75,71.04,43,100,7.7,light rain
465,Itarema,BR,-2.9248,-39.9167,85.39,66,92,12.64,overcast clouds
466,Havre-Saint-Pierre,CA,50.2334,-63.5986,43.16,61,100,6.91,overcast clouds
467,Minab,IR,27.1467,57.0801,82.72,61,0,4.61,clear sky
468,Omboue,GA,-1.5746,9.2618,80.46,81,73,7.07,broken clouds
469,Camacupa,AO,-12.0167,17.4833,63.57,59,31,4.07,scattered clouds
470,Ferrol,ES,43.4832,-8.2369,62.71,81,90,9.15,overcast clouds
471,Ambovombe,MG,-25.1667,46.0833,69.31,83,11,7.96,few clouds
472,Seydi,TM,39.4816,62.9137,84.67,19,90,28.34,overcast clouds
473,Sorong,ID,-0.8833,131.25,79.9,85,62,6.82,broken clouds
474,Adrar,MR,20.5022,-10.0711,97.16,6,0,3.31,clear sky
475,Ancud,CL,-41.8697,-73.8203,55.56,79,72,3.89,broken clouds
476,Dickinson,US,29.4608,-95.0513,88.07,79,75,8.05,broken clouds
477,Porto Nacional,BR,-10.7081,-48.4172,89.6,50,99,3.47,overcast clouds
478,Gornopravdinsk,RU,60.05,69.9,37.69,67,99,4.81,overcast clouds
479,Mokolo,CM,10.7398,13.8019,96.71,18,77,9.44,broken clouds
480,Hambantota,LK,6.1241,81.1185,82.02,80,100,16.35,light rain
481,Ordu,TR,40.9086,37.6845,43.3,97,100,3.89,overcast clouds
482,Buraydah,SA,26.326,43.975,86.45,12,0,11.92,clear sky
483,Hanzhong,CN,33.0728,107.0303,51.57,48,10,1.25,clear sky
484,Clyde River,CA,70.4692,-68.5914,14.23,85,100,13.8,light snow
485,Cam Ranh,VN,11.9214,109.1591,78.76,89,20,2.3,few clouds
486,Novobiryusinskiy,RU,56.9578,97.7076,39.45,83,100,9.19,overcast clouds
487,Shubarshi,KZ,48.5872,57.1869,55.87,64,18,7.58,few clouds
488,Vieques,PR,18.425,-65.8329,83.08,69,100,11.5,overcast clouds
489,Zachary,US,30.6485,-91.1565,81.86,83,0,10.36,clear sky
490,Barda,AZ,40.3744,47.1267,69.08,63,94,15.35,overcast clouds
491,Seguin,US,29.5688,-97.9647,84.52,72,75,13.8,haze
492,Billings,US,45.7833,-108.5007,54.28,62,100,17.27,overcast clouds
493,Poltavka,RU,54.3663,71.7632,50.04,51,89,14.07,overcast clouds
494,Kantunilkin,MX,21.0917,-87.45,91.35,42,15,5.97,few clouds
495,Zhumadian,CN,32.9794,114.0294,57.11,42,85,10.31,light rain
496,La Baneza,ES,42.3003,-5.8977,67.8,56,89,2.53,overcast clouds
497,Nadym,RU,65.5333,72.5167,23.31,91,100,3.49,overcast clouds
498,Durango,MX,24.8333,-104.8333,74.25,17,67,4.45,broken clouds
499,Susanville,US,40.4163,-120.653,50.67,52,0,8.05,clear sky
500,Tikrit,IQ,34.6071,43.6782,80.37,32,1,13.0,clear sky
501,Laureles,US,26.1092,-97.4941,89.64,67,51,11.99,broken clouds
502,Caibarien,CU,22.5206,-79.4669,85.32,67,9,14.63,clear sky
503,Brawley,US,32.9787,-115.5303,82.65,17,0,5.03,clear sky
504,Port-Cartier,CA,50.0334,-66.8654,47.52,73,51,9.26,broken clouds
505,Kelvington,CA,52.1667,-103.5343,38.16,81,100,10.63,overcast clouds
506,Bilibino,RU,68.0546,166.4372,-2.47,95,89,3.69,overcast clouds
507,Fortuna,US,40.5982,-124.1573,58.93,78,75,10.36,broken clouds
508,Strezhevoy,RU,60.7333,77.5889,29.44,77,84,5.1,broken clouds
509,Evensk,RU,61.95,159.2333,19.81,84,24,6.38,few clouds
510,Luena,AO,-11.7833,19.9167,63.23,60,100,4.56,overcast clouds
511,Qaqortoq,GL,60.7167,-46.0333,40.87,80,81,6.51,broken clouds
512,Tateyama,JP,34.9833,139.8667,60.1,84,100,16.2,overcast clouds
513,Bambari,CF,5.768,20.6757,80.29,65,34,2.59,scattered clouds
514,El Alto,PE,-4.2714,-81.2147,76.66,72,97,11.01,overcast clouds
515,Itaqui,BR,-29.1253,-56.5531,63.57,92,100,6.44,overcast clouds
516,Mount Pleasant,US,32.7941,-79.8626,83.08,57,20,12.66,few clouds
517,Balkanabat,TM,39.5108,54.3671,67.46,62,91,9.04,overcast clouds
518,Varhaug,NO,58.6147,5.6457,52.86,69,94,11.63,overcast clouds
519,Ocean City,US,39.2776,-74.5746,74.17,63,92,8.01,overcast clouds
520,Slave Lake,CA,55.2834,-114.769,37.38,93,100,8.05,overcast clouds
521,Coquimbo,CL,-29.9533,-71.3436,58.73,82,75,12.66,broken clouds
522,Imbituba,BR,-28.24,-48.6703,68.86,80,46,7.45,scattered clouds
523,Mapimi,MX,25.8167,-103.85,81.86,34,87,6.89,overcast clouds
524,Traverse City,US,44.7631,-85.6206,59.07,69,100,6.91,overcast clouds
525,Maracaju,BR,-21.6144,-55.1683,88.77,30,35,7.81,scattered clouds
526,Ishinomaki,JP,38.4167,141.3,45.88,91,81,8.25,broken clouds
527,North Platte,US,41.1239,-100.7654,57.11,45,0,8.99,clear sky
528,Sistranda,NO,63.7256,8.834,48.16,84,100,27.27,overcast clouds
529,Hinesville,US,31.8469,-81.5959,84.13,54,21,2.1,few clouds
530,Shizuishan,CN,39.2333,106.7694,57.79,13,13,13.18,few clouds
531,Haines Junction,CA,60.7522,-137.5108,37.35,65,100,2.3,overcast clouds
532,Shostka,UA,51.863,33.4698,48.49,59,95,4.92,overcast clouds
533,Novaya Zaimka,RU,56.4857,66.9241,39.42,75,72,6.87,broken clouds
534,Naryan-Mar,RU,67.6713,53.087,18.77,92,99,8.97,overcast clouds
535,Zabaykalsk,RU,49.6333,117.3167,41.99,55,80,7.47,broken clouds
536,Aleksandrov Gay,RU,50.147,48.5704,47.48,45,18,12.15,few clouds
537,Mopti,ML,14.6667,-4.0,104.02,12,46,6.73,scattered clouds
538,Alta Floresta,BR,-9.8756,-56.0861,93.02,52,40,5.75,scattered clouds
539,Yeppoon,AU,-23.1333,150.7333,67.78,88,22,12.3,few clouds
540,Gouyave,GD,12.1646,-61.7296,84.97,70,40,24.16,scattered clouds
541,Kodinsk,RU,58.6881,99.1844,28.69,95,100,3.11,overcast clouds
542,Westport,US,41.1415,-73.3579,72.28,40,0,9.22,clear sky
543,Antofagasta,CL,-23.65,-70.4,69.22,55,20,8.01,few clouds
544,Manokwari,ID,-0.8667,134.0833,78.06,83,97,4.54,overcast clouds
545,Den Helder,NL,52.9599,4.7593,56.98,68,90,7.0,overcast clouds
546,Tsabong,BW,-26.0217,22.401,70.07,27,0,8.21,clear sky
547,Montes Claros,BR,-16.735,-43.8617,83.98,37,40,8.05,scattered clouds
548,Samana,DO,19.2056,-69.3369,79.02,89,75,11.5,broken clouds
549,Sandpoint,US,48.2766,-116.5533,57.02,65,0,8.01,clear sky
550,Mersin,TR,36.862,34.6509,65.26,90,20,2.46,few clouds
551,Xichang,CN,27.8964,102.2634,48.4,84,100,4.25,overcast clouds
552,Kita,ML,13.0349,-9.4895,102.49,19,31,2.08,scattered clouds
553,Vanderhoof,CA,54.0166,-124.0198,49.14,56,90,4.29,overcast clouds
554,Mabaruma,GY,8.2,-59.7833,87.08,53,85,8.34,overcast clouds
555,Puerto Del Rosario,ES,28.5004,-13.8627,69.55,73,0,18.41,clear sky
556,Podgornoye,RU,51.735,39.1496,43.02,39,0,0.0,clear sky
557,Boyolangu,ID,-8.1181,111.8935,76.51,91,62,0.83,light rain
558,Colares,PT,38.7992,-9.4469,67.28,59,20,24.0,few clouds
559,Half Moon Bay,US,37.4636,-122.4286,65.48,60,0,3.44,clear sky
560,Santa Cruz,BO,-17.8,-63.1667,86.05,54,75,17.27,broken clouds
561,Isabela,PH,6.7085,121.9711,79.27,87,92,1.63,overcast clouds
562,Tulum,MX,20.2167,-87.4667,84.24,65,7,8.72,clear sky
563,San Fernando,PH,15.0286,120.6898,85.73,76,100,2.46,overcast clouds
564,Ballina,AU,-28.8667,153.5667,63.01,99,91,12.41,overcast clouds
565,Mackenzie,CA,55.2999,-123.1698,46.62,53,0,3.44,clear sky
566,Ryotsu,JP,38.0833,138.4333,47.53,86,16,3.71,few clouds
567,Sawakin,SD,19.1059,37.3321,86.4,73,0,4.32,clear sky
568,Pedasi,PA,7.5333,-80.0333,82.62,75,98,3.89,overcast clouds
569,Berea,US,41.3662,-81.8543,70.68,79,75,16.11,broken clouds
570,Bonavista,CA,48.6499,-53.1147,37.62,96,100,11.05,light rain
571,Am Timan,TD,11.0297,20.2827,100.71,15,96,4.68,overcast clouds
572,Seoul,KR,37.5683,126.9778,51.24,90,0,1.14,clear sky
573,Lunglei,IN,22.8833,92.7333,65.91,90,55,0.83,broken clouds
574,Yumen,CN,40.2833,97.2,52.18,15,0,10.0,clear sky
575,Izmalkovo,RU,52.6887,37.964,45.18,47,70,4.7,broken clouds
576,Jacqueville,CI,5.2052,-4.4146,83.07,76,90,10.13,overcast clouds
577,Ajaccio,FR,42.0,8.9167,60.78,59,0,6.91,clear sky
578,Channel-Port Aux Basques,CA,47.5702,-59.1367,38.5,95,100,10.89,overcast clouds
579,Khor,RU,47.8861,134.9464,36.82,84,100,6.42,overcast clouds
580,Nkhata Bay,MW,-11.6066,34.2907,72.77,67,10,6.98,clear sky
581,Fandriana,MG,-20.2333,47.3833,58.23,87,12,1.68,few clouds
582,Champerico,GT,14.3,-91.9167,88.34,64,100,5.32,overcast clouds
583,Muros,ES,42.7762,-9.0603,66.09,54,7,16.49,clear sky
584,Emerald,AU,-23.5333,148.1667,64.35,79,68,9.51,broken clouds
585,Pingliang,CN,35.5392,106.6861,48.61,22,26,7.27,scattered clouds
586,Fengzhen,CN,40.4394,113.1536,49.14,43,17,3.62,few clouds
587,Mounana,GA,-1.4085,13.1586,79.14,72,91,1.19,overcast clouds
588,Lamu,KE,-2.2717,40.902,84.42,83,100,16.28,light rain
589,Hanting,CN,36.7708,119.2108,57.13,25,39,2.89,scattered clouds
590,Lasa,IT,46.6166,10.7002,54.48,88,100,3.62,overcast clouds
591,Camacha,PT,33.0833,-16.3333,65.62,73,20,13.8,few clouds
592,Asau,RO,46.4333,26.4,58.12,51,89,2.91,overcast clouds
593,Dubbo,AU,-32.25,148.6167,48.33,87,0,12.66,clear sky
594,Acapulco,MX,16.8634,-99.8901,85.82,54,0,8.05,clear sky
595,Ihosy,MG,-22.4,46.1167,62.71,77,0,3.76,clear sky
596,Pierrelatte,FR,44.3776,4.702,72.1,42,43,14.25,scattered clouds
597,Saint-Ambroise,CA,48.5501,-71.3324,60.58,51,27,5.01,scattered clouds
598,Vierzon,FR,47.2101,2.0625,64.78,56,70,7.67,broken clouds
599,Meghri,AM,38.9029,46.2446,58.08,89,100,6.8,light rain
600,Atyrau,KZ,47.1167,51.8833,59.02,41,0,17.9,clear sky
601,Salinopolis,BR,-0.6136,-47.3561,81.39,78,79,6.78,broken clouds
602,Dukat,RU,62.55,155.55,12.94,99,43,6.04,scattered clouds
603,Pemba,MZ,-12.974,40.5178,79.5,78,40,12.66,scattered clouds
604,Broome,US,42.2506,-75.833,67.68,27,0,8.05,clear sky
605,Sonoita,MX,31.85,-112.8333,83.3,12,20,18.23,few clouds
606,Muisne,EC,0.6,-80.0333,80.98,71,98,8.05,overcast clouds
607,Orel-Izumrud,RU,43.4583,39.9244,53.62,93,100,1.99,overcast clouds
608,Saint-Augustin,CA,51.226,-58.6502,38.55,83,100,22.84,overcast clouds
609,Mitsamiouli,KM,-11.3847,43.2844,81.07,76,64,15.59,light rain
610,Beyneu,KZ,45.3167,55.2,71.35,40,13,19.46,few clouds
611,San Quintin,MX,30.4833,-115.95,64.33,70,29,8.23,scattered clouds
612,San Ramon,US,37.7799,-121.978,64.92,59,0,9.22,clear sky
613,Moscow,RU,55.7522,37.6156,52.23,40,98,8.86,overcast clouds
614,Kompaniyivka,UA,48.2511,32.208,49.59,78,79,4.29,broken clouds
615,Yuci,CN,37.6803,112.7319,47.95,46,0,4.47,clear sky
616,Launceston,AU,-41.45,147.1667,57.79,88,83,12.66,broken clouds
617,Murgab,TM,37.4966,61.9714,73.27,46,100,16.11,overcast clouds
618,Krasnoselkup,RU,65.7,82.4667,28.45,82,99,18.9,overcast clouds
619,Vire,FR,48.9167,-0.8333,54.79,75,100,3.71,overcast clouds
620,Boddam,GB,57.4667,-1.7833,61.43,93,81,12.84,broken clouds
621,Scarborough,GB,54.2797,-0.4044,56.77,79,100,5.99,overcast clouds
622,Portel,BR,-1.9356,-50.8211,82.35,79,85,2.57,overcast clouds
623,Oxford,GB,51.7522,-1.256,52.48,79,75,5.75,broken clouds
624,Dudinka,RU,69.4058,86.1778,20.62,94,100,13.47,light snow
625,Nanortalik,GL,60.1432,-45.2371,38.66,85,98,8.3,overcast clouds
626,Balkhash,KZ,46.844,74.9804,68.13,46,97,5.35,overcast clouds
627,Nuuk,GL,64.1835,-51.7216,30.81,55,20,11.5,few clouds
628,Yulara,AU,-25.2406,130.9889,60.64,63,40,8.05,scattered clouds
629,Priargunsk,RU,50.3691,119.1012,42.89,42,66,9.26,broken clouds
630,Mahibadhoo,MV,3.7833,72.9667,86.11,73,47,18.57,scattered clouds
631,Komsomolskiy,UZ,40.4272,71.7189,75.92,33,99,9.22,overcast clouds
632,Virginia Beach,US,36.8529,-75.978,77.04,60,40,10.36,scattered clouds
633,Tazmalt,DZ,36.3868,4.3989,69.46,54,61,6.96,broken clouds
634,Inirida,CO,3.8653,-67.9239,84.11,72,86,3.0,overcast clouds
635,Fare,PF,-16.7,-151.0167,80.31,73,29,10.51,scattered clouds
636,Pisco,PE,-13.7,-76.2167,69.03,77,0,8.05,clear sky
637,Utena,LT,55.5,25.6,46.53,78,100,2.68,overcast clouds
638,Formosa,AR,-26.1775,-58.1781,67.98,88,100,6.91,light intensity drizzle
639,Los Llanos De Aridane,ES,28.6585,-17.9182,68.13,75,0,13.8,clear sky
640,Hobyo,SO,5.3505,48.5268,85.87,71,100,16.46,light rain
641,Kichera,RU,55.9375,110.0997,40.62,100,100,2.91,light rain
642,Bongandanga,CD,1.5,21.05,77.99,70,100,3.11,overcast clouds
643,Olinda,BR,-8.0089,-34.8553,82.13,83,75,6.91,broken clouds
644,Kidal,ML,18.4411,1.4078,97.63,9,9,18.01,clear sky
645,Atasu,KZ,48.6814,71.6433,68.5,33,96,8.25,overcast clouds
646,Tarut,SA,26.5733,50.0369,86.22,58,0,12.95,clear sky
647,Zagora,MA,30.3484,-5.8365,84.81,13,1,16.73,clear sky
648,Yaya,RU,56.206,86.44,40.6,76,100,14.52,overcast clouds
649,Amuntai,ID,-2.4177,115.2494,74.46,99,98,1.83,overcast clouds
650,Faya,SA,18.3851,42.4509,68.11,57,22,6.02,few clouds
651,Vryheid,ZA,-27.7695,30.7917,52.97,82,5,3.2,clear sky
652,Mount Darwin,ZW,-16.7725,31.5838,69.13,46,18,8.59,few clouds
653,Bethlehem,BR,-1.4558,-48.5044,78.84,94,75,9.22,broken clouds
654,Kralendijk,BQ,12.15,-68.2667,85.98,70,40,21.85,scattered clouds
655,Yarensk,RU,62.1675,49.0916,30.02,77,95,2.21,overcast clouds
656,Medford,US,42.3265,-122.8756,55.0,72,20,3.44,few clouds
657,Kenitra,MA,34.261,-6.5802,70.56,56,25,12.37,scattered clouds
658,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,30.79,86,75,0.0,broken clouds
659,Stara Synyava,UA,49.6032,27.6191,51.37,62,84,5.59,broken clouds
660,Kysyl-Syr,RU,63.8986,122.7617,21.67,88,100,13.71,light snow
661,Hagenow,DE,53.4333,11.1833,53.87,75,100,6.15,overcast clouds
662,Kalevala,RU,65.2,31.1667,35.15,87,98,3.02,overcast clouds
663,Zholymbet,KZ,51.7433,71.7122,59.36,58,55,7.34,broken clouds
664,Nalut,LY,30.3333,10.85,65.55,47,73,22.1,broken clouds
665,Tete,MZ,-16.1564,33.5867,78.89,47,20,11.5,few clouds
666,Riyadh,SA,24.6877,46.7219,91.54,12,0,11.1,clear sky
667,Bonthe,SL,7.5264,-12.505,85.39,67,71,12.39,broken clouds
668,Harper,LR,4.375,-7.7169,83.91,73,98,8.25,light rain
669,Raymond,US,43.9015,-70.4703,67.6,35,43,5.21,scattered clouds
670,Dicabisagan,PH,17.0818,122.4157,78.46,87,66,3.67,broken clouds
671,Kerrville,US,30.0474,-99.1403,76.8,86,100,10.36,overcast clouds
672,Acarau,BR,-2.8856,-40.12,85.15,69,71,11.61,broken clouds
673,Port Hardy,CA,50.6996,-127.4199,48.38,87,100,3.44,overcast clouds
674,Sincelejo,CO,9.3047,-75.3978,85.5,63,100,2.62,overcast clouds
675,Port Augusta,AU,-32.5,137.7667,57.74,58,0,3.04,clear sky
676,Guadalupe Y Calvo,MX,26.1,-106.9667,68.65,11,85,9.17,overcast clouds
677,Akyab,MM,20.15,92.9,82.17,79,22,13.13,few clouds
678,Siparia,TT,10.1333,-61.5,88.79,64,59,5.99,broken clouds
679,Shenjiamen,CN,29.9576,122.298,55.74,61,100,3.78,overcast clouds
680,Ladario,BR,-19.0047,-57.6017,91.69,46,75,6.91,broken clouds
681,Paracuru,BR,-3.41,-39.0306,86.11,64,36,13.0,scattered clouds
682,Sawtell,AU,-30.3833,153.1,62.62,88,40,8.05,scattered clouds
683,Imeni Poliny Osipenko,RU,52.4201,136.4853,24.46,97,71,2.95,broken clouds
684,Nizwa,OM,22.9333,57.5333,85.68,19,0,6.46,clear sky
685,Cuxhaven,DE,53.8718,8.6909,44.1,67,99,8.66,overcast clouds
686,Mezen,RU,65.8522,44.24,28.11,90,97,7.65,light snow
687,Aljezur,PT,37.3191,-8.8033,63.0,69,1,16.82,clear sky
688,Bourail,NC,-21.5667,165.4833,72.16,89,1,2.37,clear sky
689,Evanston,US,42.0411,-87.6901,52.18,76,100,18.41,overcast clouds
690,Vuktyl,RU,63.8567,57.3094,28.33,86,91,1.36,overcast clouds
691,Ngama,TD,11.7833,17.1667,103.39,17,54,4.05,broken clouds
692,Mount Gambier,AU,-37.8333,140.7667,58.91,94,100,9.22,overcast clouds
693,Sivas,TR,39.7916,37.0019,43.43,100,75,14.97,broken clouds
694,Kudymkar,RU,59.0173,54.656,28.24,86,59,5.59,broken clouds
695,Luwuk,ID,-0.9516,122.7875,77.34,90,87,4.32,overcast clouds
696,Black River,JM,18.0264,-77.8487,85.48,62,98,8.28,overcast clouds
